GC_ID;Project-paragraaf;AANTAL;ARTIKEL_GC_ID;ARTIKEL_OMSCHRIJVING;ARTIKELKLASSE;GC_OMSCHRIJVING
264164;22PPR0224-028;7;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
264164;22PPR0224-028;1;7507239;0935.112 ABB AANSLUITRAIL 3-FASE 12 MOD;Kamrail;V: Verdelers ABB
264164;22PPR0224-028;1;7375850;SD 204/63R ABB HOOFDSCHAK. ROOD 4P 63A;Inbouwschakelaar modulair;V: Verdelers ABB
264164;22PPR0224-028;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
264165;22PPR0224-029;9;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
264165;22PPR0224-029;2;7893208;PHOE PTTB 4 KLEM;Verbindingsrijgklem;V: Verdelers ABB
264165;22PPR0224-029;9;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
264165;22PPR0224-029;1;7907468;ABB ZWENKGREEP TZ510;Deursluiting voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
264165;22PPR0224-029;1;7508237;PS 4/12/16 ABB VERZAMELRAIL;Kamrail;V: Verdelers ABB
264165;22PPR0224-029;1;7508385;ABB E 204/100R AAN-UIT SCHAKELAAR;Inbouwschakelaar modulair;V: Verdelers ABB
264165;22PPR0224-029;1;7522493;SN201 B 6 ABB INST.AUT.1P+N 6-10KA B 6A;Installatieautomaat;V: Verdelers ABB
264165;22PPR0224-029;1;7508286;ABB SC203-C25NA INST.AUT. 3P+N 25A C-KAR;Installatieautomaat;V: Verdelers ABB
264165;22PPR0224-029;1;7522493;SN201 B 6 ABB INST.AUT.1P+N 6-10KA B 6A;Installatieautomaat;V: Verdelers ABB
264165;22PPR0224-029;1;7348773;ABB MBG422 MONTAGEKIT V VELD+DIN SL.;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7500228;MBG413 ABB MONT.KIT TBV VELD VVDINSLE;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7348761;MBG423 ABB MONTAGEKIT VELD DIN SLEUF;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7500096;MBK107 ABB MONT-KIT TBV RIJGKL;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7500084;MBK207 ABB MONTAGEKIT ZONDER SLEUF;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7501894;ABB MBG412 MONTAGEKIT V VELD+DIN SL.;Inbouwunit leeg;V: Verdelers ABB
264165;22PPR0224-029;1;6413553;ESKV50 WIS KABELWARTEL M50 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;1;6413140;EMUG50 WIS CONTRAMOER M50 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;1;OVK1WR0750;OVK PE-unirail 1xWohner WR0750 Cu 20x5. L=748mm;;V: Verdelers ABB
264165;22PPR0224-029;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
264165;22PPR0224-029;1;7629091;HAGER VERDDELERKLEM 4P 125A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
264165;22PPR0224-029;1;7501899;ABB TZP307 AFSCHERMSET 3B 7RE;Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;1;7501440;ABB TWINLINE TG307G KAST 1100X800X225;Installatiekast leeg;V: Verdelers ABB
264165;22PPR0224-029;1;7808027;138574 EAT CILLINDERSLOT PHZ-E10/30-U;Binnenwerk slot voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;1;7348762;ABB ZL8 AARDINGSSET KASTEN;Litze;V: Verdelers ABB
264165;22PPR0224-029;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
264165;22PPR0224-029;2;7507239;0935.112 ABB AANSLUITRAIL 3-FASE 12 MOD;Kamrail;V: Verdelers ABB
264165;22PPR0224-029;2;7508260;SC203 C16 NA ABB INST.AUTOM.CB 3P+N C 16A;Installatieautomaat;V: Verdelers ABB
264165;22PPR0224-029;2;7348771;TZ601 ABB MONTAGERAIL TBV TG;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;2;7348772;TZ604 ABB MONTAGEPROFIEL HOUDER WR/E;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;8;5ST37711;SIEM AANSLUITKLEM  5ST3771-1;Toebehoren voor stroomrail;V: Verdelers ABB
264165;22PPR0224-029;33;6413108;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;10;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;33;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;10;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264165;22PPR0224-029;0,75;1932;01932 WOHN AANSLUITKLEM;Aansluitrail;V: Verdelers ABB
264165;22PPR0224-029;22;7324909;ABB AARDL.AUT. 1P+N C KAR 16A 30MA 6KA;Aardlekautomaat;V: Verdelers ABB
264165;22PPR0224-029;9;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
264165;22PPR0224-029;18;7522568;SN201 B16 ABB INST.AUT.1P+N 6-10KA B 16A;Installatieautomaat;V: Verdelers ABB
264165;22PPR0224-029;3;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264165;22PPR0224-029;3;7348769;ABB TZ107 FLENSPLAAT BLIND;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;3;7320046;ABB ENERGIEMETER 3F DIRECT 65A 230/400V;Elektriciteitsmeter;V: Verdelers ABB
264165;22PPR0224-029;4;7501663;ABB WR-MONT.PROF. 1050MM ZW373;Profiel voor kast/lessenaar;V: Verdelers ABB
264165;22PPR0224-029;21;KLEIN;Kleinmateriaal;;V: Verdelers ABB
264165;22PPR0224-029;33;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
264166;22PPR0224-030;1;7320053;ABB DIN PROF 35X15 B1;Omega / G rail;V: Verdelers ABB
264166;22PPR0224-030;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264166;22PPR0224-030;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264166;22PPR0224-030;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264166;22PPR0224-030;1;7375835;ABB LASTSCH AAN-UIT SCHAK ROOD4POLIG40A;Inbouwschakelaar modulair;V: Verdelers ABB
264166;22PPR0224-030;1;7501619;ABB MONTKIT VV DINSLEUF MBG414;Inbouwunit leeg;V: Verdelers ABB
264166;22PPR0224-030;1;6413546;ESKV40 WIS KABELWARTEL M40 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264166;22PPR0224-030;1;6413132;EMUG40 WIS CONTRAMOER M40 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264166;22PPR0224-030;1;7907468;ABB ZWENKGREEP TZ510;Deursluiting voor kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;1;7321924;ABB ZW59P2 UNI.VERST.MONT.BEUG.SET;Montagetoebehoren voor kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;1;7348769;ABB TZ107 FLENSPLAAT BLIND;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;1;7909335;ABB AFSCHERMSET 1B 4RE;Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;1;7909326;ABB WANDKAST IP55 TG104G;Installatiekast leeg;V: Verdelers ABB
264166;22PPR0224-030;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
264166;22PPR0224-030;1;7808027;138574 EAT CILLINDERSLOT PHZ-E10/30-U;Binnenwerk slot voor kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;1;7348762;ABB ZL8 AARDINGSSET KASTEN;Litze;V: Verdelers ABB
264166;22PPR0224-030;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
264166;22PPR0224-030;2;7501116;ABB ZW370 WR-MONTAGEPROFIEL 600MM;Profiel voor kast/lessenaar;V: Verdelers ABB
264166;22PPR0224-030;10;6413108;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264166;22PPR0224-030;10;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264166;22PPR0224-030;8;7324909;ABB AARDL.AUT. 1P+N C KAR 16A 30MA 6KA;Aardlekautomaat;V: Verdelers ABB
264166;22PPR0224-030;4;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
264166;22PPR0224-030;4;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
264166;22PPR0224-030;7;KLEIN;Kleinmateriaal;;V: Verdelers ABB
264166;22PPR0224-030;8;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
264166;22PPR0224-030;3;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;1;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264167;22PPR0224-031;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;1;7892833;PT 6 BU PHO PT 6 BU;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;1;7508237;PS 4/12/16 ABB VERZAMELRAIL;Kamrail;V: Verdelers ABB
264167;22PPR0224-031;1;7507239;0935.112 ABB AANSLUITRAIL 3-FASE 12 MOD;Kamrail;V: Verdelers ABB
264167;22PPR0224-031;1;7375850;SD 204/63R ABB HOOFDSCHAK. ROOD 4P 63A;Inbouwschakelaar modulair;V: Verdelers ABB
264167;22PPR0224-031;1;7522493;SN201 B 6 ABB INST.AUT.1P+N 6-10KA B 6A;Installatieautomaat;V: Verdelers ABB
264167;22PPR0224-031;1;3174281;ABB SC203-C32NA INST.AUT. 3P+N 32A C-KAR;Installatieautomaat;V: Verdelers ABB
264167;22PPR0224-031;1;6413553;ESKV50 WIS KABELWARTEL M50 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;1;6413140;EMUG50 WIS CONTRAMOER M50 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;1;7907468;ABB ZWENKGREEP TZ510;Deursluiting voor kast/lessenaar;V: Verdelers ABB
264167;22PPR0224-031;1;OVK1WR1000;OVK PE-unirail 1xWohner WR1000 Cu 20x5. L=998mm;;V: Verdelers ABB
264167;22PPR0224-031;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
264167;22PPR0224-031;1;7629091;HAGER VERDDELERKLEM 4P 125A;Inbouwunit met verdeelklemmen;V: Verdelers ABB
264167;22PPR0224-031;1;7909343;ABB 2CPX010649R9999 AFSCHERMSET 4B 7RE;Afdekprofiel voor kast/lessenaar;V: Verdelers ABB
264167;22PPR0224-031;1;7909333;ABB TG407G KAST 1100X1050X225 IP55;Installatiekast leeg;V: Verdelers ABB
264167;22PPR0224-031;1;1932;01932 WOHN AANSLUITKLEM;Aansluitrail;V: Verdelers ABB
264167;22PPR0224-031;1;7808027;138574 EAT CILLINDERSLOT PHZ-E10/30-U;Binnenwerk slot voor kast/lessenaar;V: Verdelers ABB
264167;22PPR0224-031;1;2859181;PHOE VAL-MS 320/3+1/FM;Netoverspanningsbeveiliging;V: Verdelers ABB
264167;22PPR0224-031;2;7348773;ABB MBG422 MONTAGEKIT V VELD+DIN SL.;Inbouwunit leeg;V: Verdelers ABB
264167;22PPR0224-031;2;7348761;MBG423 ABB MONTAGEKIT VELD DIN SLEUF;Inbouwunit leeg;V: Verdelers ABB
264167;22PPR0224-031;2;7500084;MBK207 ABB MONTAGEKIT ZONDER SLEUF;Inbouwunit leeg;V: Verdelers ABB
264167;22PPR0224-031;2;7348762;ABB ZL8 AARDINGSSET KASTEN;Litze;V: Verdelers ABB
264167;22PPR0224-031;2;7508260;SC203 C16 NA ABB INST.AUTOM.CB 3P+N C 16A;Installatieautomaat;V: Verdelers ABB
264167;22PPR0224-031;5;7374275;PS 4/12NA ABB VERZAMELRAIL L1N 12 MOD;Kamrail;V: Verdelers ABB
264167;22PPR0224-031;5;7320046;ABB ENERGIEMETER 3F DIRECT 65A 230/400V;Elektriciteitsmeter;V: Verdelers ABB
264167;22PPR0224-031;35;6413108;EMUG20 WIS CONTRAMOER M20 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;12;6413116;EMUG25 WIS CONTRAMOER M25 IP68 POL.;Wartelmoer kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;9;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;35;6413512;ESKV20 WIS KABELWARTEL M20 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;12;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers ABB
264167;22PPR0224-031;29;7324909;ABB AARDL.AUT. 1P+N C KAR 16A 30MA 6KA;Aardlekautomaat;V: Verdelers ABB
264167;22PPR0224-031;12;7850936;CLIPFIX 35 PHO EINDSTEUN;Eindsteun rijgklem;V: Verdelers ABB
264167;22PPR0224-031;12;7522568;SN201 B16 ABB INST.AUT.1P+N 6-10KA B 16A;Installatieautomaat;V: Verdelers ABB
264167;22PPR0224-031;4;5ST37711;SIEM AANSLUITKLEM  5ST3771-1;Toebehoren voor stroomrail;V: Verdelers ABB
264167;22PPR0224-031;4;7348769;ABB TZ107 FLENSPLAAT BLIND;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers ABB
264167;22PPR0224-031;4;7501663;ABB WR-MONT.PROF. 1050MM ZW373;Profiel voor kast/lessenaar;V: Verdelers ABB
264167;22PPR0224-031;29;KLEIN;Kleinmateriaal;;V: Verdelers ABB
264167;22PPR0224-031;11;7855950;PHOE PTTB 2,5 VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;43;7893199;PHOE PTTB 2,5-L/N VEERKLEM 4MM;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;3;7892832;PT 6 PHO PT 6 AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
264167;22PPR0224-031;7;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers ABB
264612;22PPR0438-003;25;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264612;22PPR0438-003;1;2069026;MRB6-16/3N/B/003-A EAT AARDL.AUT.MRB6-16/3N/B/00;Aardlekautomaat;V: Verdelers Eaton
264612;22PPR0438-003;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
264612;22PPR0438-003;1;952405;DG M TNS 275 FM DEH GUARD M TNS 275 FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
264612;22PPR0438-003;1;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
264612;22PPR0438-003;1;4827685;EATON XCOMFORT INSTAL.KAST OPB 6X 24MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
264612;22PPR0438-003;1;7824147;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
264612;22PPR0438-003;1;7860216;EVG-4PHAS/12MODUL EAT KAMRAIL 4F 12 MODULES;Kamrail;V: Verdelers Eaton
264612;22PPR0438-003;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
264612;22PPR0438-003;1;7823628;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264612;22PPR0438-003;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
264612;22PPR0438-003;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
264612;22PPR0438-003;2;1047250;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264612;22PPR0438-003;4;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264612;22PPR0438-003;4;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264612;22PPR0438-003;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
264612;22PPR0438-003;13;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264612;22PPR0438-003;1;7975063;ERD425 HAG MAGN.SCH.25A HANDB.4M 24V;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264613;22PPR0438-004;1;1047250;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264613;22PPR0438-004;1;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
264613;22PPR0438-004;1;7971864;ERD225 HAG MAGN.SCH.25A HANDB.2M 24V;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264613;22PPR0438-004;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
264613;22PPR0438-004;1;952405;DG M TNS 275 FM DEH GUARD M TNS 275 FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
264613;22PPR0438-004;1;4827685;EATON XCOMFORT INSTAL.KAST OPB 6X 24MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
264613;22PPR0438-004;1;1040506;IS-40/4 EAT HOOFDSCHAKELAAR 4-POL 40A;Inbouwschakelaar modulair;V: Verdelers Eaton
264613;22PPR0438-004;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
264613;22PPR0438-004;1;7971765;ERC226 HAG MAGN.SCH.25A HANDB.2V,230V;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264613;22PPR0438-004;1;1239611;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
264613;22PPR0438-004;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
264613;22PPR0438-004;2;1047210;PLN6-C20/1N EAT INSTALL.AUTOM.C 1P+N 20A;Installatieautomaat;V: Verdelers Eaton
264613;22PPR0438-004;11;7823602;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264613;22PPR0438-004;8;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
264613;22PPR0438-004;15;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264613;22PPR0438-004;25;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264614;22PPR0438-005;1;7824147;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
264614;22PPR0438-005;1;6203654;ABB MAGN SCH 220-400V 63A 4NO;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264614;22PPR0438-005;1;2074766;EATON BPZ-SCH202 SCHEIDINGSWAND;Scheidingsplaat voor kast/lessenaar;V: Verdelers Eaton
264614;22PPR0438-005;1;952405;DG M TNS 275 FM DEH GUARD M TNS 275 FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
264614;22PPR0438-005;1;10293675;EATON INSTAL.KAST OPB 5X 48MOD;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
264614;22PPR0438-005;1;7860216;EVG-4PHAS/12MODUL EAT KAMRAIL 4F 12 MODULES;Kamrail;V: Verdelers Eaton
264614;22PPR0438-005;1;7616840;6042812 EAT DOORVERB.VL 18MM 4PIN GEIS;Kamrail;V: Verdelers Eaton
264614;22PPR0438-005;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
264614;22PPR0438-005;1;7823610;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;1;1047250;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;1;7545742;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
264614;22PPR0438-005;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
264614;22PPR0438-005;2;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
264614;22PPR0438-005;2;7611726;1317.804 EAT AANSL.RAIL V.ALAMAT 3-FASE;Kamrail;V: Verdelers Eaton
264614;22PPR0438-005;5;7971666;ERC225 HAG MAGN.SCH.25A HANDB.2M,230V;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264614;22PPR0438-005;15;7788979;PKN6-16/1/N/B/003-A- EAT AARDLEKAUT. 1P+N B16 30MA;Aardlekautomaat;V: Verdelers Eaton
264614;22PPR0438-005;3;7823651;PLS6-C16/3N EAT INSTALL.AUTOM.C 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;6;7808801;EATON PLN6-B16-1N-MW-FL AUT FLEX B;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;9;1047208;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;3;1047316;PLS6-C16/3N EAT INSTALL.AUTOM.C 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264614;22PPR0438-005;4;6402917;Afstandssteun 9mm 49-DS055.009.1128;;V: Verdelers Eaton
264614;22PPR0438-005;25;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
264614;22PPR0438-005;34;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264614;22PPR0438-005;56;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264615;22PPR0438-006;1;8197;0.88.0200.0 Tekeninghouder A4;;V: Verdelers Eaton
264615;22PPR0438-006;1;952405;DG M TNS 275 FM DEH GUARD M TNS 275 FM;Netoverspanningsbeveiliging;V: Verdelers Eaton
264615;22PPR0438-006;1;10293668;EATON EWK 96TE WANDVERDELER 55X65X22,5CM;Installatiekast met DIN-rail leeg;V: Verdelers Eaton
264615;22PPR0438-006;1;7824147;EATO IS-63/4 HOOFDSCHAK.;Inbouwschakelaar modulair;V: Verdelers Eaton
264615;22PPR0438-006;1;7860216;EVG-4PHAS/12MODUL EAT KAMRAIL 4F 12 MODULES;Kamrail;V: Verdelers Eaton
264615;22PPR0438-006;1;7823644;PLS6-B25/3N EAT INSTALL.AUTOM.B 3P+N 25A;Installatieautomaat;V: Verdelers Eaton
264615;22PPR0438-006;1;7823628;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264615;22PPR0438-006;1;7823628;PLS6-B16/3N EAT INSTALL.AUTOM.B 3P+N 16A;Installatieautomaat;V: Verdelers Eaton
264615;22PPR0438-006;1;7301028;OUNE AANSLUIT-/AFTAKKLEM 0047;Verbindingsrijgklem;V: Verdelers Eaton
264615;22PPR0438-006;1;7629089;HAGER VERDDELERKLEM 4P 100A;Inbouwunit met verdeelklemmen;V: Verdelers Eaton
264615;22PPR0438-006;2;6402917;Afstandssteun 9mm 49-DS055.009.1128;;V: Verdelers Eaton
264615;22PPR0438-006;2;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
264615;22PPR0438-006;3;7971666;ERC225 HAG MAGN.SCH.25A HANDB.2M,230V;Installatiehulpschakelaar modulair;V: Verdelers Eaton
264615;22PPR0438-006;4;7823610;PLN6-C16/1N EAT INSTALL.AUTOM.C 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264615;22PPR0438-006;16;7546682;PLN6-B16/1N EAT INSTALL.AUTOM.B 1P+N 16A;Installatieautomaat;V: Verdelers Eaton
264615;22PPR0438-006;10;KLEIN;Kleinmateriaal;;V: Verdelers Eaton
264615;22PPR0438-006;21;7855810;PT 2,5 BU PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264615;22PPR0438-006;34;7855802;PT 2,5 PHO PT VEERDRUK-AANSLUITKLEM;Verbindingsrijgklem;V: Verdelers Eaton
264616;22PPR0438-007;1;7817794;6042407 EAT AANSL.R.3F 12X 1P+N PEN GS;Kamrail;V: Verdelers Eaton
264616;22PPR0438-007;1;4797429;PFLI BLUEGLOBE BG263PA M63;Wartel kabel-/buisinvoer;V: Verdelers Eaton
264616;22PPR0438-007;1;7720774;DMM160/4 EAT DMM160/4 LASTSCH.4P KN+H11;Lastscheider;V: Verdelers Eaton
264616;22PPR0438-007;1;7815237;EATO BP-O-600/11-EP-W WANDVERDELER;Schakelkast leeg;V: Verdelers Eaton
264616;22PPR0438-007;1;7811077;WFB-SET-CS EAT WANDBEUGELBEV. CS KASTEN;Componenten voor opstelling/koppeling voor kast/lessenaar;V: Verdelers Eaton
264616;22PPR0438-007;1;7892375;EPAW-TS EAT OPB.BEUG.SET V.DIN-DRAAGPR;Componenten voor uitbouw voor kast/lessenaar;V: Verdelers Eaton
264616;22PPR0438-007;1;7882939;F3A-D EAT INVOERPLAAT VOOR OP SPARIN;Invoerplaat voor op sparing kast/lessenaar;V: Verdelers Eaton
264616;22PPR0438-007;1;6413520;ESKV25 WIS KABELWARTEL M25 IP68 POL;Wartel kabel-/buisinvoer;V: Verdelers Eaton
